ID,brand,model,year,transmission,mileage,fuelType,mpg,engineSize,tax,tax(£),price
301,merc, GLA Class,2017.0,Manual,24473.0,Diesel,67.3,2.1,145.0,,17016
302,audi, Q2,2019.0,Semi-Auto,10551.0,Petrol,42.8,1.5,145.0,,21995
303,bmw, 1 Series,2017.0,Manual,23275.0,Diesel,72.4,1.5,20.0,,11800
304,merc, A Class,2015.0,Manual,34951.0,Diesel,70.6,1.5,20.0,,12699
305,audi, A4,2017.0,Automatic,47196.0,Diesel,65.7,2.0,30.0,,16500
306,merc, E Class,2019.0,Semi-Auto,14368.0,Diesel,72.4,2.0,145.0,,24749
307,merc, A Class,2014.0,Semi-Auto,41367.0,Petrol,49.6,1.6,145.0,,12990
308,vw, Tiguan,2019.0,Manual,11927.0,Petrol,40.9,1.5,150.0,,21495
309,vw, T-Cross,2019.0,Automatic,2989.0,Diesel,51.4,1.6,145.0,,18299
310,audi, Q3,2020.0,Manual,1003.0,Petrol,40.9,1.5,145.0,,30000
311,audi, A4,2013.0,Automatic,59441.0,Diesel,58.9,2.0,125.0,,9000
312,merc, C Class,2019.0,Automatic,4309.0,Petrol,30.4,3.0,145.0,,38999
313,vw, Touareg,2019.0,Automatic,4008.0,Diesel,34.0,3.0,145.0,,42950
314,bmw, 3 Series,2019.0,Semi-Auto,8761.0,Petrol,34.9,3.0,145.0,,41994
315,toyota, RAV4,2019.0,Automatic,10773.0,Hybrid,51.1,2.5,140.0,,30999
316,vw, Tiguan,2018.0,Semi-Auto,12666.0,Diesel,40.4,2.0,150.0,,20950
317,bmw, 4 Series,2013.0,Automatic,32256.0,Petrol,44.8,2.0,160.0,,13499
318,audi, A1,2017.0,Semi-Auto,26243.0,Petrol,57.6,1.4,30.0,,13750
319,bmw, 3 Series,2016.0,Manual,86803.0,Diesel,67.3,2.0,30.0,,10000
320,audi, Q2,2019.0,Automatic,8009.0,Petrol,40.9,1.5,145.0,,23500
321,merc, GLA Class,2016.0,Automatic,31480.0,Diesel,56.5,2.1,125.0,,18500
322,audi, A1,2014.0,Manual,51813.0,Diesel,74.3,1.6,0.0,,10995
323,skoda, Rapid,2014.0,Semi-Auto,36800.0,Petrol,35.3,1.4,145.0,,7290
324,ford, Kuga,2017.0,Automatic,25621.0,Petrol,38.2,1.5,240.0,,14698
325,hyundi, Tucson,2016.0,Manual,45879.0,Diesel,61.7,1.7,,30.0,12026
326,hyundi, Ioniq,2019.0,Automatic,15446.0,Hybrid,62.8,1.6,,135.0,19899
327,audi, Q5,2019.0,Semi-Auto,8915.0,Diesel,38.2,2.0,145.0,,34970
328,skoda, Octavia,2019.0,Semi-Auto,15623.0,Petrol,61.4,1.0,145.0,,13999
329,merc, E Class,2019.0,Semi-Auto,14151.0,Diesel,72.4,2.0,145.0,,24799
330,audi, A4,2020.0,Semi-Auto,3007.0,Petrol,39.2,2.0,150.0,,32000
331,ford, B-MAX,2017.0,Semi-Auto,26368.0,Petrol,44.1,1.6,165.0,,8690
332,ford, Fiesta,2015.0,Manual,25457.0,Petrol,54.3,1.2,30.0,,5795
333,bmw, X5,2015.0,Automatic,21505.0,Diesel,47.1,3.0,190.0,,29949
334,bmw, 2 Series,2016.0,Manual,24164.0,Petrol,55.4,1.5,30.0,,12460
335,ford, C-MAX,2017.0,Manual,25919.0,Diesel,68.9,1.5,20.0,,8998
336,audi, TT,2017.0,Manual,37527.0,Petrol,47.1,1.8,150.0,,18995
337,bmw, 3 Series,2017.0,Semi-Auto,38328.0,Petrol,51.4,2.0,145.0,,14691
338,hyundi, Kona,2018.0,Manual,6737.0,Petrol,52.3,1.0,,145.0,14290
339,bmw, 1 Series,2016.0,Manual,24625.0,Petrol,35.3,3.0,300.0,,16990
340,skoda, Octavia,2019.0,Semi-Auto,10954.0,Diesel,70.6,1.6,145.0,,15795
341,hyundi, I10,2015.0,Manual,13642.0,Petrol,57.6,0.0,,30.0,7500
342,hyundi, Ioniq,2017.0,Automatic,18752.0,Hybrid,78.5,1.6,,135.0,15470
343,vw, T-Roc,2020.0,Manual,4003.0,Petrol,42.2,1.5,145.0,,20995
344,audi, A4,2015.0,Manual,80980.0,Diesel,68.9,2.0,20.0,,9399
345,toyota, Auris,2014.0,Automatic,23872.0,Petrol,48.7,1.6,145.0,,9600
346,ford, Fiesta,2017.0,Semi-Auto,17991.0,Petrol,54.3,1.0,150.0,,10990
347,vw, Golf,2020.0,Semi-Auto,3525.0,Petrol,43.5,1.5,145.0,,22290
348,merc, A Class,2019.0,Automatic,8614.0,Diesel,65.7,1.5,145.0,,20290
349,toyota, Yaris,2018.0,Manual,19707.0,Petrol,47.1,1.5,145.0,,9998
350,merc, C Class,2019.0,Automatic,4944.0,Diesel,61.4,2.0,145.0,,28466
351,vw, Tiguan,2017.0,Manual,29509.0,Petrol,39.8,2.0,200.0,,19990
352,vw, Passat,2020.0,Semi-Auto,19.0,Diesel,49.6,1.6,145.0,,20998
353,audi, A4,2020.0,Manual,7463.0,Petrol,40.9,2.0,145.0,,31985
354,vw, Golf SV,2019.0,Manual,100.0,Diesel,55.4,1.6,145.0,,20995
355,vw, Golf,2020.0,Manual,703.0,Petrol,47.9,1.5,150.0,,25980
356,toyota, Yaris,2017.0,Automatic,12262.0,Hybrid,78.0,1.5,0.0,,11900
357,vw, Golf,2018.0,Manual,10626.0,Diesel,61.4,1.6,145.0,,14300
358,bmw, 4 Series,2019.0,Semi-Auto,22001.0,Petrol,48.7,2.0,150.0,,19890
359,bmw, 3 Series,2016.0,Manual,49007.0,Diesel,60.1,2.0,120.0,,14975
360,merc, GLS Class,2018.0,Semi-Auto,41107.0,Petrol,23.0,5.5,145.0,,64999
361,vw, Up,2017.0,Manual,5324.0,Petrol,64.2,1.0,145.0,,7450
362,ford, Ka+,2017.0,Manual,16711.0,Petrol,57.7,1.2,145.0,,6650
363,skoda, Fabia,2016.0,Manual,15008.0,Petrol,60.1,1.2,20.0,,9295
364,hyundi, Kona,2018.0,Manual,18989.0,Petrol,52.3,1.0,,145.0,12790
365,vw, Tiguan,2016.0,Automatic,18578.0,Diesel,49.6,2.0,160.0,,19450
366,merc, C Class,2019.0,Semi-Auto,6652.0,Diesel,64.2,2.0,145.0,,30480
367,audi, A1,2017.0,Automatic,3008.0,Petrol,64.2,1.0,20.0,,14695
368,ford, Kuga,2019.0,Manual,16620.0,Petrol,39.2,1.5,145.0,,18100
369,audi, A3,2019.0,Manual,5907.0,Diesel,52.3,1.6,145.0,,20100
370,merc, GLC Class,2017.0,Automatic,35874.0,Diesel,56.5,2.1,145.0,,25800
371,bmw, 2 Series,2016.0,Manual,59517.0,Diesel,68.9,2.0,20.0,,9500
372,audi, A1,2015.0,Manual,42258.0,Petrol,39.8,2.0,235.0,,14730
373,audi, A3,2019.0,Automatic,14394.0,Petrol,44.1,1.5,150.0,,24000
374,skoda, Superb,2020.0,Semi-Auto,2005.0,Hybrid,188.3,1.4,135.0,,31795
375,ford, Fiesta,2016.0,Manual,48557.0,Petrol,65.7,1.0,0.0,,7242
376,vw, Golf,2015.0,Manual,34043.0,Petrol,57.6,1.2,30.0,,8830
377,ford, Focus,2016.0,Manual,61384.0,Diesel,74.3,1.5,0.0,,8489
378,toyota, RAV4,2017.0,Automatic,26027.0,Hybrid,57.6,2.5,20.0,,20380
379,vw, Golf,2014.0,Manual,60003.0,Diesel,67.3,2.0,20.0,,10990
380,merc, A Class,2019.0,Automatic,165.0,Petrol,30.1,4.0,145.0,,97900
381,bmw, 1 Series,2017.0,Manual,16683.0,Diesel,68.9,0.0,150.0,,13500
382,toyota, Aygo,2017.0,Manual,19004.0,Petrol,68.9,1.0,145.0,,8495
383,skoda, Yeti Outdoor,2016.0,Manual,28714.0,Diesel,62.8,2.0,30.0,,11759
384,ford, Fiesta,2019.0,Manual,7590.0,Petrol,58.9,1.0,145.0,,19000
385,merc, C Class,2016.0,Automatic,128008.0,Diesel,64.2,2.1,20.0,,11393
386,audi, A3,2017.0,Manual,29549.0,Diesel,65.7,2.0,145.0,,17100
387,vw, Caravelle,2019.0,Automatic,19.0,Diesel,33.6,2.0,145.0,,54995
388,ford, EcoSport,2016.0,Semi-Auto,17394.0,Petrol,44.8,1.5,160.0,,9990
389,audi, Q3,2016.0,Semi-Auto,36331.0,Diesel,51.4,2.0,145.0,,17490
390,merc, GLC Class,2019.0,Semi-Auto,3656.0,Diesel,40.9,2.0,145.0,,39500
391,skoda, Fabia,2017.0,Manual,18698.0,Petrol,64.2,1.0,150.0,,10000
392,vw, T-Cross,2019.0,Manual,3906.0,Petrol,47.9,1.0,145.0,,17666
393,hyundi, I20,2017.0,Manual,17718.0,Petrol,55.4,1.2,,145.0,9721
394,vw, Tiguan,2018.0,Semi-Auto,8516.0,Diesel,39.8,2.0,145.0,,30995
395,audi, A3,2015.0,Semi-Auto,24129.0,Diesel,70.6,1.6,20.0,,15998
396,merc, C Class,2015.0,Automatic,79525.0,Diesel,53.3,2.1,145.0,,10499
397,ford, Galaxy,2016.0,Automatic,117002.0,Diesel,52.3,2.0,150.0,,10792
398,merc, E Class,2019.0,Automatic,5500.0,Diesel,48.7,3.0,145.0,,38399
399,vw, Golf,2019.0,Automatic,2702.0,Diesel,52.3,2.0,150.0,,19299
400,merc, CL Class,2015.0,Manual,35285.0,Petrol,48.7,1.6,145.0,,14990
401,audi, A4,2018.0,Semi-Auto,11047.0,Petrol,,1.4,145.0,,21798
402,bmw, 5 Series,2019.0,Semi-Auto,5742.0,Diesel,62.8,2.0,145.0,,28000
403,toyota, C-HR,2017.0,Manual,6133.0,Petrol,47.1,1.2,145.0,,17991
404,merc, GLC Class,2019.0,Automatic,7165.0,Diesel,44.8,2.0,145.0,,33190
405,vw, T-Roc,2019.0,Automatic,1280.0,Petrol,34.5,2.0,145.0,,30490
406,ford, Fiesta,2017.0,Manual,15369.0,Petrol,65.7,1.0,145.0,,8499
407,merc, A Class,2013.0,Manual,50681.0,Diesel,61.4,1.8,125.0,,11036
408,toyota, Aygo,2018.0,Manual,3624.0,Petrol,56.5,1.0,145.0,,8490
409,merc, CLK,2003.0,Automatic,105005.0,Diesel,39.2,2.7,230.0,,3376
410,ford, Fiesta,2016.0,Manual,37987.0,Petrol,65.7,1.0,0.0,,7780
411,ford, Focus,2018.0,Manual,25273.0,Petrol,57.7,1.0,145.0,,12500
412,audi, Q3,2017.0,Semi-Auto,14955.0,Petrol,42.2,2.0,150.0,,22988
413,merc, C Class,2014.0,Automatic,50002.0,Diesel,65.7,2.1,20.0,,11990
414,ford, Focus,2015.0,Manual,72165.0,Petrol,60.1,1.0,20.0,,6990
415,audi, A1,2017.0,Manual,34006.0,Petrol,55.4,1.4,30.0,,11490
416,vw, Golf,2020.0,Semi-Auto,104.0,Hybrid,44.8,1.5,145.0,,27500
417,vw, Polo,2016.0,Manual,18787.0,Petrol,60.1,1.2,20.0,,10046
418,bmw, 2 Series,2019.0,Semi-Auto,8956.0,Diesel,57.7,2.0,145.0,,24480
419,vw, Tiguan,2019.0,Semi-Auto,3432.0,Diesel,39.8,2.0,145.0,,31000
420,merc, A Class,2018.0,Semi-Auto,1508.0,Diesel,65.7,1.5,145.0,,18699
421,skoda, Octavia,2018.0,Automatic,7720.0,Petrol,55.4,1.5,145.0,,14995
422,ford, Kuga,2019.0,Semi-Auto,1876.0,Diesel,38.7,2.0,145.0,,24500
423,skoda, Octavia,2020.0,Semi-Auto,4792.0,Diesel,53.3,2.0,150.0,,19999
424,ford, Fiesta,2017.0,Manual,26288.0,Petrol,54.3,1.2,125.0,,9000
425,hyundi, Ioniq,2017.0,Automatic,13594.0,Hybrid,78.5,1.6,,0.0,15490
426,merc, GLA Class,2019.0,Semi-Auto,3217.0,Diesel,64.2,2.1,145.0,,24999
427,audi, A3,2018.0,Manual,13740.0,Petrol,54.3,1.5,145.0,,22490
428,audi, A4,2020.0,Automatic,2509.0,Diesel,50.4,2.0,145.0,,31495
429,vw, Passat,2020.0,Semi-Auto,18.0,Diesel,49.6,1.6,145.0,,21998
430,bmw, 3 Series,2016.0,Automatic,83468.0,Petrol,51.4,2.0,125.0,,10600
431,ford, Fiesta,2018.0,Manual,13814.0,Petrol,65.7,1.0,145.0,,10463
432,ford, Focus,2019.0,Manual,4527.0,Diesel,74.3,1.5,145.0,,18030
433,merc, C Class,2019.0,Semi-Auto,7065.0,Diesel,56.5,2.0,145.0,,26499
434,merc, GLA Class,2018.0,Semi-Auto,11703.0,Diesel,56.5,2.1,145.0,,21591
435,vw, Golf,2019.0,Semi-Auto,6605.0,Petrol,37.7,2.0,145.0,,23390
436,skoda, Citigo,2017.0,Manual,23718.0,Petrol,64.2,1.0,150.0,,6591
437,skoda, Octavia,2019.0,Manual,4991.0,Petrol,50.4,1.0,145.0,,14485
438,vw, Golf,2014.0,Automatic,61438.0,Diesel,65.7,1.6,20.0,,7649
439,audi, A3,2014.0,Manual,24064.0,Diesel,68.9,2.0,20.0,,10582
440,merc, E Class,2017.0,Automatic,9151.0,Diesel,65.7,2.0,30.0,,20700
441,bmw, X2,2019.0,Semi-Auto,4171.0,Petrol,34.0,2.0,145.0,,31790
442,audi, A3,2019.0,Automatic,18811.0,Petrol,41.5,1.5,145.0,,21115
443,ford, Ka+,2018.0,Manual,3489.0,Petrol,57.7,1.2,145.0,,8491
444,ford, Fiesta,2017.0,Manual,13126.0,Petrol,54.3,1.2,125.0,,8850
445,audi, Q5,2019.0,Semi-Auto,4331.0,Petrol,32.1,2.0,150.0,,38450
446,vw, Up,2016.0,Manual,27357.0,Petrol,64.2,1.0,20.0,,6811
447,ford, Fiesta,2019.0,Manual,6820.0,Petrol,55.4,1.0,145.0,,15999
448,bmw, 3 Series,2013.0,Manual,32946.0,Diesel,62.8,2.0,30.0,,8995
449,bmw, 1 Series,2017.0,Manual,58030.0,Diesel,68.9,2.0,20.0,,9600
450,vw, Golf,2016.0,Manual,35009.0,Petrol,53.3,1.4,30.0,,12990
451,vw, Polo,2019.0,Manual,5857.0,Petrol,48.7,1.0,145.0,,12366
452,vw, Passat,2017.0,Manual,57765.0,Diesel,68.9,2.0,145.0,,10800
453,audi, A5,2019.0,Semi-Auto,10661.0,Petrol,39.8,2.0,150.0,,29400
454,audi, A3,2019.0,Semi-Auto,8926.0,Petrol,34.5,2.0,145.0,,32450
455,audi, A5,2020.0,Semi-Auto,41.0,Diesel,50.4,2.0,145.0,,29491
456,ford, Fiesta,2019.0,Manual,13511.0,Petrol,58.9,1.0,150.0,,12991
457,ford, Focus,2018.0,Manual,3950.0,Petrol,57.7,1.0,145.0,,14650
458,toyota, RAV4,2019.0,Automatic,10645.0,Hybrid,51.1,2.5,135.0,,27950
459,audi, A5,2019.0,Semi-Auto,6453.0,Petrol,40.4,2.0,145.0,,29000
460,toyota, Prius,2017.0,Automatic,25608.0,Other,68.9,1.8,135.0,,21700
461,merc, GLC Class,2016.0,Semi-Auto,20354.0,Diesel,56.5,2.1,125.0,,24642
462,vw, Golf,2019.0,Semi-Auto,105.0,Petrol,32.8,2.0,150.0,,28800
463,merc, A Class,2019.0,Manual,21.0,Petrol,47.1,1.3,145.0,,24980
464,bmw, X1,2017.0,Semi-Auto,14426.0,Diesel,55.4,2.0,145.0,,21498
465,ford, Fiesta,2017.0,Manual,24001.0,Petrol,64.2,1.1,145.0,,7999
466,ford, Fiesta,2017.0,Manual,15645.0,Petrol,54.3,1.2,145.0,,8400
467,ford, Fiesta,2011.0,Manual,94008.0,Diesel,68.9,1.4,20.0,,2995
468,vw, Golf,2017.0,Manual,39110.0,Petrol,47.1,2.0,145.0,,16498
469,vw, Golf,2016.0,Manual,105159.0,Diesel,67.3,2.0,20.0,,10695
470,ford, KA,2009.0,Manual,68450.0,Petrol,55.4,1.2,30.0,,3295
471,audi, Q2,2019.0,Manual,7256.0,Diesel,47.9,1.6,140.0,,19500
472,bmw, 4 Series,2019.0,Automatic,4350.0,Diesel,60.1,2.0,145.0,,24016
473,vw, T-Roc,2020.0,Manual,3976.0,Petrol,42.2,1.5,145.0,,21450
474,merc, C Class,2017.0,Semi-Auto,24037.0,Petrol,43.5,2.0,165.0,,24000
475,audi, A4,2019.0,Semi-Auto,2556.0,Diesel,50.4,2.0,145.0,,23490
476,ford, Fiesta,2018.0,Manual,18441.0,Petrol,62.8,1.0,145.0,,13340
477,ford, Fiesta,2019.0,Manual,8004.0,Petrol,60.1,1.0,145.0,,15599
478,audi, A5,2014.0,Automatic,69214.0,Diesel,60.1,2.0,125.0,,12699
479,ford, Fiesta,2019.0,Manual,11276.0,Petrol,60.1,1.0,145.0,,14600
480,audi, Q3,2019.0,Semi-Auto,11759.0,Petrol,31.7,2.0,145.0,,29980
481,, Yeti Outdoor,2017.0,Semi-Auto,715.0,Petrol,51.4,1.2,125.0,,15990
482,toyota, Auris,2016.0,Manual,47007.0,Diesel,83.1,1.4,0.0,,8995
483,ford, Fiesta,2016.0,Manual,30008.0,Petrol,54.3,1.2,125.0,,5990
484,audi, A4,2019.0,Semi-Auto,10211.0,Petrol,38.2,2.0,145.0,,25050
485,skoda, Fabia,2016.0,Manual,60259.0,Diesel,76.4,1.4,0.0,,7070
486,bmw, 1 Series,2016.0,Manual,17008.0,Diesel,72.4,1.5,20.0,,10490
487,merc, CL Class,2018.0,Manual,5258.0,Petrol,51.4,1.6,145.0,,20150
488,merc, C Class,2018.0,Semi-Auto,5440.0,Petrol,46.3,1.5,145.0,,22549
489,ford, Focus,2019.0,Manual,1554.0,Petrol,60.1,1.0,145.0,,17410
490,bmw, 1 Series,2014.0,Manual,67655.0,Diesel,74.3,1.6,0.0,,8250
491,merc, C Class,2020.0,Semi-Auto,105.0,Diesel,48.7,2.0,145.0,,34500
492,ford, Fiesta,2016.0,Manual,29755.0,Petrol,54.3,1.2,125.0,,7691
493,toyota, Yaris,2018.0,Manual,22423.0,Petrol,56.5,1.5,145.0,,10995
494,ford, EcoSport,2018.0,Manual,10550.0,Petrol,54.3,1.0,145.0,,15000
495,bmw, 5 Series,2018.0,Semi-Auto,21764.0,Diesel,60.1,2.0,150.0,,24998
496,audi, Q7,2017.0,Semi-Auto,20808.0,Diesel,47.9,3.0,145.0,,37442
497,merc, C Class,2017.0,Automatic,20771.0,Diesel,58.9,2.1,150.0,,16498
498,skoda, Fabia,2016.0,Manual,27004.0,Petrol,58.9,1.2,20.0,,9995
499,vw, Shuttle,2019.0,Semi-Auto,12321.0,Diesel,32.8,2.0,145.0,,36995
500,merc, A Class,2018.0,Semi-Auto,11930.0,Petrol,53.3,1.3,145.0,,21282
501,skoda, Kodiaq,2019.0,Manual,15.0,Petrol,38.2,1.5,150.0,,22900
502,audi, A1,2015.0,Manual,23090.0,Petrol,39.8,2.0,235.0,,15995
503,skoda, Yeti Outdoor,2017.0,Manual,18488.0,Petrol,51.4,1.2,145.0,,13000
504,merc, E Class,2019.0,Automatic,15024.0,Diesel,48.7,3.0,145.0,,36399
505,hyundi, IX20,2019.0,Manual,3852.0,Petrol,37.2,1.6,,145.0,12490
506,ford, Kuga,2018.0,Automatic,2145.0,Petrol,31.0,1.5,150.0,,20250
507,audi, Q5,2020.0,Automatic,20.0,Diesel,34.5,3.0,150.0,,50000
508,bmw, 3 Series,2015.0,Manual,50737.0,Diesel,68.9,2.0,20.0,,12498
509,merc, A Class,2018.0,Semi-Auto,6286.0,Petrol,53.3,1.3,145.0,,20599
510,audi, A6,2015.0,Semi-Auto,22766.0,Diesel,54.3,3.0,145.0,,21298
511,toyota, Aygo,2017.0,Manual,28847.0,Petrol,69.0,1.0,150.0,,7195
512,merc, E Class,2019.0,Semi-Auto,15334.0,Diesel,72.4,2.0,145.0,,26399
513,hyundi, Ioniq,2019.0,Automatic,2002.0,Hybrid,62.8,1.6,,135.0,19990
514,ford, KA,2011.0,Manual,64306.0,Petrol,57.7,1.2,30.0,,3000
515,bmw, 3 Series,2015.0,Automatic,37092.0,Diesel,61.4,2.0,125.0,,13990
516,skoda, Octavia,2017.0,Manual,18811.0,Petrol,54.3,1.4,150.0,,12995
517,merc, SLK,2014.0,Automatic,16508.0,Diesel,56.5,2.1,145.0,,16994
518,vw, Golf,2019.0,Semi-Auto,13030.0,Diesel,54.3,1.6,145.0,,16291
519,vw, Up,2013.0,Manual,65007.0,Petrol,60.1,1.0,20.0,,4995
520,vw, Scirocco,2017.0,Automatic,33111.0,Diesel,53.3,2.0,145.0,,16500
521,toyota, RAV4,2017.0,Automatic,22334.0,Hybrid,57.6,2.5,20.0,,21995
522,merc, C Class,2019.0,Semi-Auto,11493.0,Diesel,61.4,2.0,145.0,,26480
523,vw, Touran,2017.0,Semi-Auto,26610.0,Diesel,65.7,1.6,145.0,,15298
524,audi, A3,2018.0,Manual,22002.0,Petrol,60.1,1.0,150.0,,16500
525,ford, Fiesta,2015.0,Manual,16933.0,Petrol,65.7,1.0,0.0,,8669
526,ford, EcoSport,2018.0,Manual,16848.0,Petrol,54.3,1.0,145.0,,14299
527,merc, GLE Class,2019.0,Automatic,9255.0,Diesel,32.8,3.0,145.0,,55981
528,audi, Q3,2016.0,Manual,44918.0,Diesel,52.3,2.0,145.0,,17000
529,merc, CL Class,2018.0,Semi-Auto,5198.0,Diesel,67.3,2.1,150.0,,21995
530,ford, Focus,2017.0,Manual,36598.0,Petrol,61.4,1.0,20.0,,9950
531,bmw, X2,2019.0,Automatic,128.0,Petrol,38.7,2.0,145.0,,26972
532,skoda, Fabia,2019.0,Manual,3063.0,Petrol,57.7,1.0,145.0,,12495
533,ford, KA,2014.0,Manual,57539.0,Petrol,57.7,1.2,30.0,,4199
534,merc, GLC Class,2018.0,Automatic,11764.0,Diesel,56.5,2.1,145.0,,28491
535,ford, Fiesta,2018.0,Manual,6654.0,Diesel,88.3,1.5,145.0,,12470
536,audi, A1,2015.0,Manual,18975.0,Petrol,67.3,1.0,0.0,,11256
537,vw, Golf SV,2015.0,Manual,21153.0,Diesel,72.4,1.6,0.0,,9695
538,merc, GLE Class,2019.0,Semi-Auto,58.0,Diesel,36.7,2.0,145.0,,49980
539,ford, Galaxy,2017.0,Manual,39545.0,Diesel,56.5,2.0,125.0,,18250
540,audi, A1,2016.0,Manual,33188.0,Petrol,67.3,1.0,0.0,,9790
541,toyota, Aygo,2019.0,Manual,4005.0,Petrol,57.7,1.0,145.0,,10980
542,merc, A Class,2019.0,Automatic,12480.0,Diesel,68.9,1.5,145.0,,18200
543,bmw, 5 Series,2018.0,Automatic,23198.0,Diesel,65.7,2.0,145.0,,22600
544,vw, Shuttle,2018.0,Manual,33448.0,Diesel,47.1,2.0,145.0,,20998
545,ford, Fiesta,2014.0,Manual,25502.0,Petrol,54.3,1.2,30.0,,6999
546,ford, Focus,2013.0,Manual,78299.0,Diesel,67.3,1.6,20.0,,6191
547,bmw, 2 Series,2019.0,Semi-Auto,6102.0,Diesel,62.8,2.0,145.0,,21995
548,audi, A5,2015.0,Manual,44762.0,Diesel,61.4,2.0,30.0,,11100
549,audi, A3,2015.0,Manual,72955.0,Diesel,68.9,2.0,20.0,,9999
550,merc, A Class,2019.0,Semi-Auto,11521.0,Petrol,53.3,1.3,145.0,,22990
551,ford, Kuga,2017.0,Manual,,Petrol,45.6,1.5,165.0,,10750
552,bmw, 4 Series,2016.0,Automatic,67437.0,Petrol,48.7,2.0,145.0,,15500
553,vw, Golf,2019.0,Manual,13762.0,Petrol,46.3,1.5,145.0,,17636
554,vw, Tiguan,2017.0,Semi-Auto,13408.0,Diesel,57.6,2.0,125.0,,20995
555,audi, A3,2017.0,Semi-Auto,17779.0,Petrol,43.5,2.0,205.0,,25990
556,bmw, X3,2017.0,Semi-Auto,27130.0,Diesel,54.3,2.0,150.0,,24991
557,vw, T-Roc,2019.0,Manual,7002.0,Diesel,50.4,1.6,145.0,,19695
558,skoda, Superb,2017.0,Manual,30932.0,Diesel,64.2,2.0,145.0,,15925
559,ford, EcoSport,2019.0,Manual,11074.0,Diesel,67.3,1.5,145.0,,14200
560,skoda, Superb,2017.0,Semi-Auto,45193.0,Diesel,61.4,2.0,30.0,,16000
561,toyota, Yaris,2017.0,Automatic,10237.0,Hybrid,86.0,1.5,0.0,,13800
562,bmw, 5 Series,2013.0,Semi-Auto,51066.0,Diesel,47.9,3.0,200.0,,15998
563,merc, A Class,2018.0,Automatic,11929.0,Petrol,53.3,1.3,145.0,,20000
564,ford, Ka+,2017.0,Manual,23001.0,Petrol,57.7,1.2,150.0,,7278
565,ford, EcoSport,2019.0,Manual,9988.0,Petrol,52.3,1.0,145.0,,15499
566,merc, C Class,2017.0,Semi-Auto,45005.0,Diesel,65.7,2.1,30.0,,22449
567,hyundi, I10,2016.0,Manual,7424.0,Petrol,60.1,1.0,,20.0,6995
568,audi, A6,2014.0,Automatic,51402.0,Diesel,56.5,2.0,150.0,,13999
569,ford, Fiesta,2017.0,Manual,19040.0,Petrol,64.2,1.1,145.0,,8495
570,vw, Passat,2019.0,Manual,12592.0,Diesel,51.4,2.0,145.0,,17799
571,audi, Q8,2019.0,Automatic,6478.0,Diesel,33.6,3.0,145.0,,52850
572,audi, Q3,2019.0,Manual,759.0,Diesel,42.8,2.0,145.0,,29990
573,ford, Focus,2019.0,Manual,4638.0,Petrol,60.1,1.0,145.0,,15750
574,ford, Fiesta,2019.0,Manual,16308.0,Diesel,55.4,1.5,145.0,,11500
575,skoda, Kodiaq,2018.0,Automatic,17658.0,Diesel,49.6,2.0,150.0,,23990
576,vw, Up,2019.0,Manual,2464.0,Petrol,54.3,1.0,145.0,,9690
577,toyota, Auris,2014.0,Automatic,45594.0,Hybrid,74.3,1.8,0.0,,9998
578,vw, Touran,2019.0,Manual,11150.0,Diesel,51.4,1.6,145.0,,20155
579,ford, Fiesta,2015.0,Manual,4629.0,Petrol,54.3,1.2,125.0,,7495
580,skoda, Rapid,2016.0,Manual,10718.0,Petrol,57.7,1.2,30.0,,8650
581,vw, Passat,2019.0,Manual,32.0,Petrol,43.5,1.5,145.0,,24498
582,vw, Tiguan,2018.0,Manual,17731.0,Diesel,58.9,2.0,145.0,,18490
583,audi, A1,2019.0,Semi-Auto,1946.0,Petrol,47.1,1.0,145.0,,22950
584,vw, Golf,2019.0,Semi-Auto,2597.0,Petrol,32.8,2.0,150.0,,28995
585,toyota, C-HR,2020.0,Automatic,1268.0,Hybrid,54.3,2.0,135.0,,28990
586,bmw,,2014.0,Automatic,62009.0,Diesel,51.4,3.0,160.0,,14490
587,hyundi, Tucson,2020.0,Manual,1252.0,Petrol,34.9,1.6,,145.0,18798
588,bmw, 5 Series,2015.0,Automatic,60346.0,Diesel,62.8,2.0,30.0,,12900
589,ford, Fiesta,2016.0,Manual,25918.0,Petrol,62.8,1.0,20.0,,9000
590,ford, Fiesta,2018.0,Semi-Auto,6405.0,Petrol,48.7,1.0,145.0,,16890
591,ford, C-MAX,2017.0,Manual,7523.0,Diesel,68.9,1.5,20.0,,10500
592,ford, Mondeo,2017.0,Manual,60003.0,Diesel,78.5,1.5,0.0,,9999
593,skoda, Citigo,2019.0,Manual,3210.0,Petrol,65.7,1.0,150.0,,9995
594,skoda, Fabia,2018.0,Manual,11622.0,Petrol,64.2,1.0,145.0,,10995
595,merc, C Class,2016.0,Semi-Auto,28506.0,Diesel,64.2,2.1,20.0,,16991
596,bmw, 4 Series,2018.0,Semi-Auto,29441.0,Diesel,49.6,3.0,145.0,,24800
597,hyundi, Kona,2018.0,Manual,13740.0,Petrol,44.1,1.0,,145.0,14964
598,vw, Touran,2017.0,Manual,35658.0,Diesel,61.4,1.6,30.0,,15690
599,bmw, 1 Series,2017.0,Semi-Auto,23433.0,Petrol,47.9,2.0,145.0,,16995
600,skoda, Octavia,2018.0,Manual,15702.0,Diesel,65.7,2.0,145.0,,14775
601,audi, A4,2019.0,Automatic,3261.0,Diesel,49.6,2.0,145.0,,25400
